#Table1
objID,ra,dec,modelMag_r,u_g,g_z,g_r,g_i,r_i,r_z,petroRad_r,flags,flag_text,specObjID,z,zErr,zWarning,class,subClass
1237661059574071869,49.2760306599565,41.8273941676392,17.52375,2.247715,2.353498,1.412634,1.926338,0.5137043,0.9408646,3.316804,193583034535952,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BINNED1 INTERP COSMIC_RAY CHILD ,1875866667846756352,0.1742065,2.222497E-05,0,GALAXY,
1237661059574006613,49.1251846652232,41.8848529640606,17.48358,2.349323,2.243109,1.251408,1.780048,0.5286407,0.9917011,3.753959,193583034531856,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BINNED1 INTERP CHILD ,1875867217602570240,0.1339912,2.364775E-05,0,GALAXY,
1237661056355533145,50.3919240202929,42.0448601777284,18.41097,2.966528,2.718166,1.542536,2.27276,0.7302246,1.175631,1.162031,123179930615896,DEBLEND_NOPEAK DEBLENDED_AT_EDGE INTERP_CENTER BAD_MOVING_FIT BINNED1 INTERP NODEBLEND CHILD BLENDED ,1875898003928147968,-0.0004191752,1.143296E-05,0,STAR,M0
1237661059574530886,50.4668689770366,41.3705401026461,18.0958,2.605005,2.025856,1.278723,1.768171,0.4894485,0.7471333,1.502858,193617394270296,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BAD_MOVING_FIT BINNED1 INTERP NODEBLEND CHILD BLENDED ,1874653081635940352,5.164137E-05,9.168931E-06,0,STAR,K7
1237661059574399247,49.9883305149312,41.4458746990913,18.0516,2.7271,2.8172,1.565123,2.373089,0.8079662,1.252077,1.147057,35253360136208,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD ,1874672323089426432,6.116596E-05,8.59319E-06,0,STAR,M0
1237661083199275743,49.7993394162836,41.1325137671338,16.70784,1.871563,2.182531,1.453463,1.896994,0.443531,0.7290688,4.052474,35253361184784,DEBLENDED_AT_EDGE STATIONARY BINNED1 SUBTRACTED INTERP COSMIC_RAY CHILD ,1874676446258030592,0.04813373,1.210087E-05,0,GALAXY,
1237661083199143948,49.2612760202228,41.2756095639857,17.60666,2.224884,2.11795,1.223053,1.714262,0.491209,0.8948975,3.039936,35253360922676,DEBLENDED_AT_EDGE STATIONARY BINNED1 NOTCHECKED SATURATED INTERP COSMIC_RAY PEAKCENTER CHILD EDGE ,1874697062101051392,0.1343145,2.104332E-05,0,GALAXY,
1237661083199079436,49.1598467942621,41.3603819153231,17.59345,2.706192,3.37762,1.519245,2.717966,1.198721,1.858375,1.141658,193583034531856,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BINNED1 INTERP CHILD ,1874697336978958336,0.0001001927,1.019218E-05,0,STAR,M3
1237661059574072371,49.2704224083103,41.8801243695276,17.53646,2.797422,2.757013,1.487082,2.275837,0.7887554,1.269932,1.222599,35255507615760,DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 INTERP CHILD ,1874739668176627712,2.560834E-05,7.899024E-06,0,STAR,M0
1237661059574269035,49.7701555813497,41.7192215795183,17.38575,2.524347,2.306242,1.378201,1.951666,0.5734653,0.9280415,1.151198,68987912192,STATIONARY BINNED1 ,1874758909630113792,-0.0001662838,8.008391E-06,0,STAR,K7
1237661060111402196,50.7499979455199,41.6323363181993,16.95242,2.185713,2.223492,1.244482,1.750311,0.5058289,0.9790096,6.720034,35253360136208,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD ,1874786672298715136,0.1329795,2.024555E-05,0,GALAXY,
1237661059574530886,50.4668689770366,41.3705401026461,18.0958,2.605005,2.025856,1.278723,1.768171,0.4894485,0.7471333,1.502858,193617394270296,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BAD_MOVING_FIT BINNED1 INTERP NODEBLEND CHILD BLENDED ,1875781180817696768,6.190497E-05,9.595528E-06,0,STAR,K7
1237661059574399247,49.9883305149312,41.4458746990913,18.0516,2.7271,2.8172,1.565123,2.373089,0.8079662,1.252077,1.147057,35253360136208,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD ,1875796848858392576,5.226525E-05,9.353527E-06,0,STAR,M0
1237661121850966603,49.1608997235118,41.266242194897,17.41565,2.958443,2.440973,1.494253,2.043756,0.5495033,0.9467201,3.980486,52845546704916,DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BINNED1 NOTCHECKED INTERP COSMIC_RAY CHILD EDGE ,1875823237137459200,0.1461723,2.190318E-05,0,GALAXY,
1237661059574072371,49.2704224083103,41.8801243695276,17.53646,2.797422,2.757013,1.487082,2.275837,0.7887554,1.269932,1.222599,35255507615760,DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 INTERP CHILD ,1875866118090942464,1.52504E-05,9.038277E-06,0,STAR,M1
1237661059574269035,49.7701555813497,41.7192215795183,17.38575,2.524347,2.306242,1.378201,1.951666,0.5734653,0.9280415,1.151198,68987912192,STATIONARY BINNED1 ,1875882610765359104,-0.0001750703,8.757107E-06,0,STAR,K7
1237661059574269120,49.6732849511774,41.5693368326331,18.32337,1.881937,2.788069,1.166231,2.194372,1.028141,1.621838,1.00158,105589892055056,DEBLEND_NOPEAK DEBLENDED_AT_EDGE BAD_MOVING_FIT MOVED BINNED1 INTERP CHILD ,1875883985154893824,-0.000115774,8.997086E-06,0,STAR,K7
1237661059574334114,50.0299197642029,41.552969242595,18.42844,3.159212,2.888931,1.52495,2.367767,0.8428173,1.363981,1.11518,105624251793752,DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 INTERP NOPETRO NODEBLEND CHILD BLENDED ,1875902951730472960,-0.0003445202,1.135527E-05,0,STAR,M1
1237661060111401930,50.7700694512557,41.7542798736106,14.95202,3.206179,2.682261,1.724278,2.412503,0.6882248,0.9579821,1.146511,52813333921808,DEBLENDED_AT_EDGE INTERP_CENTER BAD_MOVING_FIT MOVED BINNED1 INTERP CHILD ,1875910373433960448,0.0001075552,8.978011E-06,0,STAR,M0
1237661122388033863,49.9367551285574,41.3986865815753,17.1254,2.371679,2.041801,1.170483,1.675606,0.5051231,0.8713188,18.01605,35253360132368,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP NOPETRO CHILD ,1874671498455705600,0.1352367,2.437193E-05,0,GALAXY,
1237670458048119710,49.3251842130382,41.0951629449596,17.17741,1.94636,2.168104,1.180946,1.765947,0.585001,0.9871578,4.206388,35289867223384,DEBLENDED_AT_EDGE STATIONARY BAD_MOVING_FIT MOVED BINNED1 NOPETRO NODEBLEND CHILD BLENDED ,1874684967473145856,0.1347003,1.642114E-05,0,GALAXY,STARFORMING
1237670458048119916,49.3052263592404,41.1654926559812,17.54562,2.074371,2.185951,1.204983,1.731142,0.5261593,0.9809685,3.597123,193585182019600,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY MOVED BINNED1 INTERP COSMIC_RAY CHILD ,1874686066984773632,0.1352471,2.046187E-05,0,GALAXY,
1237670458048119435,49.1911195737604,41.2502476248583,16.94715,2.371304,2.131212,1.185606,1.720402,0.5347958,0.9456062,5.274931,193583034535952,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BINNED1 INTERP COSMIC_RAY CHILD ,1874695687711516672,0.1304954,1.96307E-05,0,GALAXY,
1237670458048119931,49.2224407532527,41.2107571670515,17.60284,1.927408,2.03977,1.12451,1.647514,0.5230045,0.9152603,3.471,35255507615760,DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 INTERP CHILD ,1875822687381645312,0.1297812,2.007253E-05,0,GALAXY,AGN
1237670960021176666,49.4250721764716,41.1156249507559,17.48279,4.474867,2.73522,1.66448,2.29166,0.6271801,1.07074,4.56327,263917420810516,PSF_FLUX_INTERP DEBLEND_NOPEAK DEBLENDED_AT_EDGE INTERP_CENTER BAD_MOVING_FIT BINNED1 SUBTRACTED NOTCHECKED SATURATED INTERP COSMIC_RAY NOPETRO CHILD EDGE ,1875825711038621696,0.2197503,2.950729E-05,0,GALAXY,
